,ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster
13372,BU19791674,4.133323758,4.059584238,4.097588198,4.084633692,4.074010957,4.094914088,4.087149828,4.082630267,4
13373,BU19791675,4.152476186,4.108172388,4.148629776,4.2242951,4.184607113,4.170829302,4.160682307,4.173740789,1
13374,BU19791676,4.163651362,4.182656183,4.215405428,4.189854205,4.225222637,4.261377953,4.219815594,4.22137528,2
13375,BU19791777,4.00113332,3.969735931,3.980492534,4.073432322,4.103420484,4.097529539,4.105597788,4.063222089,4
13376,BU19791778,4.02160012,4.031547149,4.077504607,4.127655485,4.101392906,4.133900333,4.123685454,4.110494749,1
13377,BU19791779,4.015091227,3.984690925,4.072661364,4.10848645,4.075552777,4.147846409,4.122353696,4.116747829,4
13378,BU19791780,4.192782666,4.186823948,4.129223631,4.183116984,4.20509606,4.198966889,4.183881877,4.167584242,1
13379,BU19791881,4.028669851,4.02253414,4.0419823,4.082730356,4.077090893,4.079268255,4.090872186,4.114259611,4
13380,BU19791882,4.255492461,4.151420664,4.178570852,4.240731177,4.228016465,4.255742687,4.245562859,4.290279425,2
13381,BU19791883,4.009842283,4.078914726,4.242248054,4.246528752,4.282777523,4.298767832,4.243334575,4.23541656,2
13382,BU19791884,4.188470386,4.168949157,4.18582286,4.286503253,4.325794898,4.308373021,4.265053313,4.299783935,2
13383,BU19791885,4.062684237,4.045466186,4.119925285,4.152124706,4.135121966,4.192744794,4.190205771,4.189106209,1
13384,BU19791986,3.938774898,3.937838495,3.951328275,4.038210448,4.006979472,3.986013802,4.033493449,4.004685915,4
13385,BU19791987,4.087275717,4.112304407,4.109340623,4.141154761,4.089553047,4.158401711,4.138391781,4.126447991,1
13386,BU19791988,3.989524811,4.000121709,4.018261704,4.021877365,4.017150552,4.04979795,4.004916647,3.992204559,4
13387,BU19791989,4.23201073,4.123002269,4.123520879,4.208090112,4.220892493,4.181877316,4.203337947,4.133785746,1
13388,BU19791990,4.156577972,4.174593928,4.254108368,4.186134482,4.252273855,4.224562011,4.180162244,4.118246516,1
13389,BU19791991,4.146992707,4.189235427,4.142272746,4.225792978,4.306930609,4.231443603,4.258442235,4.28160007,2
13390,BU19791992,4.182316873,4.139402995,4.176919074,4.206500782,4.212140223,4.213089329,4.142977441,4.121795463,1
13391,BU19800101,4.10066524,4.112750929,4.106573827,4.128612905,4.152590373,4.152865427,4.147011548,4.145610835,1
13392,BU19800102,4.140747195,4.098035844,4.062141173,4.116529999,4.136037186,4.11783879,4.112043471,4.130800312,1
13393,BU19800103,4.124760379,4.109185794,4.10519599,4.144609689,4.127065387,4.098217822,4.16524251,4.186961338,1
13394,BU19800105,4.254768998,4.294287305,4.183335367,4.151492628,4.111325228,4.129612995,4.120915198,4.083259425,1
13395,BU19800201,4.03576213,4.022707142,4.029413424,4.081763084,4.09368716,4.088210707,4.086694895,4.10239854,4
13396,BU19800202,4.096437228,4.075749129,4.096424425,4.109272226,4.105545356,4.137522212,4.116482958,4.118336806,1
13397,BU19800203,4.079558419,4.189047331,4.221017412,4.224944706,4.18885561,4.220575218,4.222929837,4.22276608,1
13398,BU19800204,4.019991282,3.964559255,3.98069916,4.072082918,4.029245637,4.055421725,4.102868803,4.024362737,4
13399,BU19800205,4.174103991,4.196060001,4.186158697,4.138030325,4.344273351,4.264166054,4.211181464,4.193528723,2
13400,BU19800301,4.077803776,4.082414329,4.098570965,4.10949785,4.129003077,4.131371525,4.120691963,4.136251764,1
13401,BU19800302,4.073236265,4.063774227,4.094602978,4.163400536,4.156248938,4.173377339,4.174907365,4.173643478,1
13402,BU19800303,4.113766039,4.166100984,4.14086252,4.174279484,4.213335104,4.165082277,4.177055985,4.156870428,1
13403,BU19800305,4.25118612,4.24596354,4.290759462,4.358811362,4.348165425,4.358190725,4.318814411,4.325349433,2
13404,BU19800306,4.122382226,4.120545434,4.087328105,4.137931644,4.118495593,4.223232912,4.197524677,4.179813156,1
13405,BU19800401,4.19406037,4.205410406,4.215825252,4.247590898,4.247819478,4.236038902,4.258968869,4.248652457,2
13406,BU19800403,4.14948337,4.213570989,4.207922237,4.239919749,4.234530786,4.221022536,4.24801382,4.225997997,2
13407,BU19800404,4.293971336,4.295586067,4.360848583,4.381106403,4.40590635,4.421311843,4.411512491,4.395840436,0
13408,BU19800406,3.955666434,4.288750453,4.048033163,4.150429373,4.104878773,4.11588822,4.174594082,4.183259299,1
13409,BU19800407,4.211876394,4.139683789,4.149188709,4.179205521,4.331547001,4.27589794,4.201927616,4.168568069,2
13410,BU19800501,4.131896935,4.11725868,4.129199262,4.176307609,4.193367851,4.187594858,4.21907021,4.211343482,1
13411,BU19800502,4.122091261,4.050916417,4.073269371,4.106512576,4.126309363,4.123378122,4.12189502,4.129931245,1
13412,BU19800503,4.316491731,4.221645321,4.24478819,4.254660607,4.296675395,4.289741396,4.26740623,4.231623417,2
13413,BU19800601,4.216820943,4.163486094,4.177478203,4.253545484,4.280508594,4.290655887,4.271387898,4.281768597,2
13414,BU19800602,4.054121388,4.22451776,4.071693977,4.257665502,4.131372452,4.222426392,4.208994994,4.182417872,1
13415,BU19801001,3.963783853,3.989087669,4.006629556,4.052270921,4.081394853,4.087330422,4.102226316,4.11053292,4
13416,BU19801101,3.998662988,4.004243081,4.004723439,4.028534951,4.081503854,4.099575088,4.121071498,4.132902179,4
13417,BU19801102,3.921084366,3.908098949,3.934536013,3.978214196,3.979846491,3.985344447,4.057715206,4.054630522,4
13418,BU19801201,4.024284365,4.049317631,4.067434109,4.094650695,4.09677038,4.096370135,4.129181449,4.165269705,1
13419,BU19801301,3.963735973,3.991341449,4.01126463,4.073248375,4.069647812,4.081604755,4.118660244,4.140629146,4
13420,BU19801302,3.968594081,3.972497314,3.996462117,4.060935013,4.094757081,4.08189274,4.146221796,4.148402165,4
13421,BU19801303,4.212291302,4.224555679,4.257778576,4.327742088,4.296454537,4.353702615,4.351209577,4.377591873,2
13422,BU19801401,4.019333209,4.014269847,4.033412199,4.072437843,4.11119777,4.090444382,4.132001052,4.134795781,4
13423,BU19801402,4.01182473,3.996706033,4.016866676,4.087021563,4.115674288,4.098771491,4.149146283,4.150311891,4
13424,BU19801501,3.984620629,4.014279887,4.03079052,4.07491813,4.090738823,4.11626152,4.153466346,4.094640513,4
13425,BU19801601,3.965452481,3.982733813,4.023559316,4.048733826,4.072856185,4.092041028,4.122125033,4.063393711,4
13426,BU19801701,3.804109547,3.828532612,3.838758412,3.883545003,3.876425812,3.926908955,3.941260866,3.859113057,3
13427,BU19801801,4.021051069,4.027208751,4.069815459,4.079155967,4.109106588,4.121737473,4.194104446,4.056885184,4
13428,BU19801802,4.052394734,4.106230025,4.129680646,4.101570012,4.132485468,4.127112383,4.176848723,4.129999306,1
13429,BU19801803,3.647699777,3.696837782,4.041388815,3.92543818,4.064812133,4.228033381,4.210549887,4.126361411,4
13430,BU19801901,4.035273224,4.059564805,4.087382637,4.284097494,4.381971149,4.228324274,4.243190248,4.24882327,2
13431,BU19802001,4.734115586,4.811584978,4.488483351,3.965424892,4.161001573,4.003083587,3.880469783,3.826302512,2
13432,BU19802002,4.399579278,4.639615252,4.208158733,3.863066872,4.113133655,3.823064959,3.89297874,3.914389257,1
13433,BU19802003,5.043875323,5.097923337,4.233283068,4.218162981,4.189770879,4.223541423,4.211165263,4.214151383,0
13434,BU19802004,4.122025314,4.129934919,4.037242895,4.143341451,4.217900557,4.120196458,4.252595172,4.247057943,1
13435,BU19802005,4.131141976,4.115628047,4.191993911,4.172986322,4.129234982,4.125361074,4.200820683,4.205694468,1
13436,BU19802101,4.090786205,4.023600095,4.073312304,4.083118833,4.049953047,4.087566431,4.075998788,4.126549507,4
13437,BU19802102,4.043542192,3.978687046,4.046128602,3.936332664,3.959310656,3.982482207,4.021038747,4.069874014,4
13438,BU19802201,4.090382313,4.083900983,4.082790326,4.11677907,4.116557727,4.082853823,4.09542719,4.108748757,1
13439,BU19802202,4.024384348,4.032700056,4.003493232,4.067086927,4.027557796,4.022701044,4.024268667,4.050636987,4
13440,BU19802301,4.044266019,4.078923802,4.11491424,4.094620173,4.067763311,4.07428324,4.074898946,4.086299516,4
13441,BU19802401,4.042868771,4.029839965,4.042804274,4.041326103,4.045240146,4.033280671,4.042644714,4.053694607,4
13442,BU19802402,4.091304789,4.187479894,4.213451442,4.199946749,4.178350962,4.188387681,4.176401027,4.178494475,1
13443,BU19802403,3.995031272,4.038669924,4.183925165,4.220768652,4.167573361,4.150152919,4.140601241,4.183231162,1
13444,BU19802501,3.974278717,3.948406586,4.056805788,4.023349955,4.049730592,4.032942655,4.017759733,4.051032195,4
13445,BU19802502,4.175998932,4.202494098,4.070623248,4.227059135,4.172016549,4.204979023,4.21395878,4.107290422,1
13446,BU19802601,3.974171519,3.987647848,3.898684261,4.153070434,4.156160916,4.200979748,4.175590432,4.170634428,1
13447,BU19802602,4.028340395,4.054285261,4.034546849,4.187535426,4.108199802,4.182789305,4.137061884,4.17088641,1
13448,BU19802701,4.065342042,4.045641045,4.105830538,4.089604348,4.074215776,4.092552269,4.077519562,4.132735341,4
13449,BU19802702,4.14670666,4.115887024,4.173333684,4.171234692,4.10244884,4.189740307,4.156799566,4.158060479,1
13450,BU19802703,4.130526646,4.097005735,4.161565036,4.149822324,4.126820796,4.138217519,4.120854596,4.162377703,1
13451,BU19802801,4.150292842,4.140449072,4.169143587,4.215266101,4.229464578,4.216156791,4.207586214,4.198448375,1
13452,BU19802802,4.133801922,4.140781018,4.15896363,4.18435975,4.188310704,4.226263575,4.230592799,4.166372376,1
13453,BU19820101,4.247027118,4.261105689,4.258462796,4.311830157,4.26487181,4.33447096,4.315064753,4.303243219,2
13454,BU19820103,4.128705786,4.217579333,4.164662392,4.20185638,4.193868515,4.284079382,4.255108841,4.245639686,2
13455,BU19820105,4.094295975,4.147546939,4.176269424,4.201034258,4.178818179,4.226726836,4.290522959,4.301333087,2
13456,BU19820107,4.084335258,4.134045838,4.171088932,4.240079657,4.217277544,4.271256605,4.253574524,4.254453203,2
13457,BU19820113,4.071227534,4.060210674,4.043490657,4.072414617,4.029401625,4.17398461,4.182936638,4.110524409,1
13458,BU19820201,4.054707515,4.096221769,4.104961389,4.086957075,4.097203925,4.125466141,4.138837169,4.146303687,1
13459,BU19820203,3.92187972,3.935723262,3.981559411,4.021279985,4.025279782,4.096715075,4.114320388,4.130929165,4
13460,BU19820205,3.87947327,3.881710902,3.993812996,3.97210375,3.943661518,4.004519032,4.040703612,4.033079494,4
13461,BU19820207,3.984467367,4.014555485,4.040930538,4.01274063,4.006900708,4.0499944,4.090348891,4.088964759,4
13462,BU19820209,3.896630209,3.915124765,3.938723734,4.005166994,3.921292563,4.038475251,4.042400319,4.067514492,4
13463,BU19820211,4.203153419,4.190748994,4.17175213,4.180608477,4.094205607,4.177517362,4.195323179,4.200932193,1
13464,BU19820213,4.113232512,4.166481064,4.215300498,4.175666485,4.213267316,4.232212634,4.244160609,4.225600014,2
13465,BU19820301,4.168149438,4.126885138,4.103129029,4.141528011,4.14824318,4.191824869,4.19577153,4.198352043,1
13466,BU19820303,4.28663965,4.203106951,4.240221529,4.291610177,4.266201885,4.290263003,4.280752386,4.278824734,2
13467,BU19820305,4.198494672,4.215211356,4.19394025,4.28247103,4.289541234,4.286023998,4.272283647,4.285445008,2
13468,BU19820401,4.048659543,4.06681614,4.108415317,4.104720229,4.066657363,4.103435455,4.120473433,4.10487463,1
13469,BU19820403,4.285308402,4.216138946,4.243948227,4.247047915,4.183314962,4.241862397,4.233779296,4.214382179,2
13470,BU19820501,4.332792436,4.285320099,4.294734235,4.270855408,4.239222519,4.223095522,4.234033199,4.270949708,2
13471,BU19820503,4.361895787,4.427269361,4.285215178,4.222650899,4.097976106,4.196269602,4.183580804,4.086768877,2
13472,BU19820601,4.069253032,4.136458824,4.19926456,4.214631877,4.264026691,4.196131907,4.203126085,4.231949061,1
13473,BU19820603,4.290690117,4.23007055,4.315319292,4.173092493,4.252803582,4.264836087,4.238145075,4.303880948,2
13474,BU19820605,4.32079756,4.362295443,4.214702503,4.09670193,4.186365545,4.106822274,4.080864949,4.054782927,1
13475,BU19820701,4.165212899,4.126795349,4.12980353,4.100281475,4.090637183,4.098142591,4.083787995,4.095651444,1
13476,BU19820703,4.306838065,4.24064743,4.220802609,4.183575982,4.225998925,4.216895483,4.211766659,4.234785624,2
13477,BU19820801,3.915679281,3.970252626,3.997863345,4.083792589,4.083901929,4.083700308,4.099115785,4.162301374,4
13478,BU19820803,3.823693094,3.918592361,3.952751247,3.987456762,3.986233592,4.008248807,4.027056463,4.118064517,4
13479,BU19820805,3.827249746,3.823412555,3.823134124,3.858360587,3.876646239,3.897829006,3.886320806,3.964376202,3
13480,BU19820807,4.0282551,4.060273493,4.080146922,4.060941879,4.09616775,4.045934294,4.043212158,4.098906093,4
13481,BU19820809,4.349334491,4.209669998,4.273941172,4.284673513,4.144828518,4.253823161,4.224485353,4.255218535,2
13482,BU19820811,4.094867575,4.106228437,4.076302816,4.078251133,4.054991637,4.067035827,4.06662038,4.144418939,4
13483,BU19820813,4.361147313,4.473259895,4.394791111,4.398851777,4.225524067,4.381622052,4.235451262,4.255993694,0
13484,BU19820901,4.193087275,4.179859301,4.190163756,4.164184303,4.192198782,4.204640318,4.20226989,4.208721885,1
13485,BU19820903,4.151208827,4.121656468,4.132640765,4.139817443,4.076998895,4.125274913,4.146092481,4.142285668,1
13486,BU19821001,4.19016687,4.205323555,4.195862703,4.127231634,4.145141476,4.146036068,4.120854349,4.145113959,1
13487,BU19821003,4.076089082,4.08788502,4.113736986,4.054910713,4.068173842,4.117157517,4.142398159,4.142279499,1
13488,BU19821005,4.040327301,4.081557494,4.086328551,4.096116686,4.020665054,4.116110388,4.13711898,4.144071263,1
13489,BU19821007,4.288364266,4.267777332,4.269275889,4.24070043,4.207086681,4.273724614,4.254057477,4.25887013,2
13490,BU19821009,4.080180664,4.094940701,4.089347483,4.109973367,4.081441867,4.05067286,4.056855941,4.05942574,4
13491,BU19821011,4.121055722,4.195262032,4.171742291,4.108718088,4.123215071,4.17959479,4.16187833,4.170976085,1
13492,BU19821013,4.227842498,4.135036361,4.224077853,4.155143004,4.20010599,4.245454058,4.17496829,4.191954639,1
13493,BU19821015,4.176814609,4.122147783,4.154437371,4.170918729,4.169216663,4.190756153,4.186634243,4.214179077,1
13494,BU19821017,4.234938823,4.211310543,4.244495582,4.217443444,4.205915242,4.220774773,4.213641736,4.201620844,2
13495,BU19821101,4.124166585,4.135264529,4.14601399,4.121456446,4.166492394,4.159804014,4.152876701,4.164715948,1
13496,BU19821103,4.239981707,4.2532624,4.2107598,4.221150927,4.231845132,4.213830775,4.21936904,4.253086804,2
13497,BU19821201,4.128248724,4.142164643,4.142081114,4.180753601,4.192072545,4.170539563,4.217354977,4.229993661,1
13498,BU19821203,4.165203414,4.117701158,4.124490352,4.215603214,4.18916476,4.166161079,4.178731111,4.198927369,1
13499,BU19821301,4.105344735,4.103769285,4.100006815,4.120626884,4.113968378,4.118065292,4.135818397,4.15070419,1
13500,BU19821303,4.227731542,4.204704074,4.200782689,4.182126395,4.195724102,4.181093735,4.151647246,4.191294817,1
13501,BU19821401,4.13968042,4.138724976,4.173474235,4.152927635,4.177068629,4.165847292,4.197950943,4.149152281,1
13502,BU19821403,4.305670544,4.237277377,4.265364801,4.244372846,4.295109104,4.290916934,4.318466538,4.281954203,2
13503,BU19821501,4.074043574,4.099097962,4.078293865,4.066451408,4.034467477,4.08986978,4.075314457,4.078554698,4
13504,BU19821503,4.269137846,4.243850337,4.228569338,4.214353083,4.186554686,4.229748962,4.232505,4.225843782,2
13505,BU19821601,4.106712901,4.080140402,4.083005199,4.054637846,4.078713123,4.085758049,4.080907616,4.088654721,4
13506,BU19821603,4.128705078,4.062435175,4.135285346,4.129339503,4.156768907,4.180866874,4.176887513,4.1497303,1
13507,BU19821701,4.058266192,4.055758023,4.108214668,4.101128669,4.170425043,4.151598285,4.157085757,4.135600257,1
13508,BU19821703,4.017430313,4.023407658,4.111569888,4.145636748,4.22161005,4.194059126,4.152521183,4.121818017,1
13509,BU19821705,4.256623119,4.208503083,4.230824303,4.21763931,4.282117668,4.244870234,4.245561931,4.221643223,2
13510,BU19821801,4.122069493,4.136308919,4.136947332,4.103012316,4.093819745,4.122150698,4.151286507,4.126904783,1
13511,BU19821803,4.207295034,4.14626599,4.162407452,4.13800229,4.179092825,4.19204781,4.181614794,4.166766471,1
13512,BU19821901,4.148883152,4.140050511,4.147537766,4.149876532,4.15099582,4.124847443,4.176891247,4.164061525,1
13513,BU19821903,4.26830042,4.213741087,4.238041532,4.228476314,4.257790938,4.222715267,4.243589885,4.257718364,2
13514,BU19822001,4.0560347,4.055480345,4.092728339,4.067282911,4.069482357,4.113886102,4.10257433,4.111108344,4
13515,BU19822003,4.068775138,4.063588691,4.094702687,4.119907461,4.198603761,4.154091969,4.161350395,4.171939446,1
13516,BU19822101,4.018424194,3.971218939,4.072799079,4.116223234,4.173804395,4.167929888,4.130409271,4.146813846,1
13517,BU19822103,4.217401755,4.13374616,4.227495409,4.246276948,4.229232944,4.262199084,4.2290951,4.257838518,2
13518,BU19822201,4.048907549,4.033664166,4.064250209,4.07870778,4.098837072,4.103796026,4.084888877,4.105754747,4
13519,BU19822203,4.06539751,4.059917644,4.10949491,4.097244431,4.133111392,4.157152564,4.167042741,4.142393632,1
13520,BU19822205,4.240737521,4.215419439,4.224460701,4.253422763,4.273214753,4.260691798,4.267580432,4.266140184,2
13521,BU19822207,4.061055419,4.000765817,4.025202266,4.034026821,4.064572471,4.069491559,4.06831101,4.060369632,4
13522,BU19822209,4.1234482,4.040504743,4.071243519,4.052590535,4.106244635,4.109402984,4.10367043,4.078966485,4
13523,BU19822211,3.966553403,3.954645898,4.014531184,4.007586272,4.034231164,4.012312046,4.038728128,4.034333413,4
13524,BU19822213,4.044378979,4.012803138,4.069785842,4.079029189,4.096181204,4.098577974,4.131310776,4.103233575,4
13525,BU19822215,4.020372588,4.125351066,4.135477174,4.08994549,4.133388692,4.169393139,4.159873068,4.112543819,1
13526,BU19822217,4.044975587,4.002491678,4.046656692,4.071640556,4.119595816,4.106948065,4.108712402,4.105324853,4
13527,BU19822219,4.129559032,4.064785174,4.179196055,4.133837741,4.181287991,4.154436589,4.154622801,3.989989601,1
13528,BU19822221,4.181571419,4.199551161,4.169168921,4.036854212,4.147360903,4.139568971,4.18616882,4.114389443,1
13529,BU19822301,4.045227811,4.016170484,4.071687253,4.07464009,4.122309146,4.109124209,4.108972352,4.106986054,4
13530,BU19822303,4.214090247,4.141194558,4.175802333,4.179328171,4.238527369,4.217879463,4.208232345,4.207921415,1
